timestamp,area_atuacao,tempo_atuacao,proximidade_motorista,secao,id,metrica,impacto_engajamento,impacto_retencao
2026-03-17T11:42:47.201Z,Logistica,12-18,varias_dia,19. Alertas Automatizados,19.1,14 dias sem login,5,1
2026-03-17T11:42:47.201Z,Logistica,12-18,varias_dia,19. Alertas Automatizados,19.2,30 dias sem frete,4,1
2026-03-17T11:42:47.201Z,Logistica,12-18,varias_dia,19. Alertas Automatizados,19.3,Queda 50% candidaturas,4,4
2026-03-17T11:42:47.201Z,Logistica,12-18,varias_dia,19. Alertas Automatizados,19.4,Alto valor + risco evasao,1,5
2026-03-17T11:42:47.201Z,Logistica,12-18,varias_dia,19. Alertas Automatizados,19.5,CNH vencendo (7 dias),1,3
2026-03-17T11:42:47.201Z,Logistica,12-18,varias_dia,19. Alertas Automatizados,19.6,Poucas ofertas aderentes,4,2
2026-03-17T11:42:47.201Z,Logistica,12-18,varias_dia,19. Alertas Automatizados,19.7,Ocorrencia recente + risco,3,2
2026-03-17T11:42:47.201Z,Logistica,12-18,varias_dia,20. Aderencia Oferta-Perfil,20.1,Match preferencias x frete,4,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,1. Base Cadastral,1.1,Perfil completo do motorista,1,3
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,1. Base Cadastral,1.1b,Endereco com coordenadas,1,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,1. Base Cadastral,1.1c,Cidades onde opera,2,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,2. Atividade no App,2.1,Ultimo acesso ao app,4,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,2. Atividade no App,2.2,Sessoes detalhadas,4,2
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,2. Atividade no App,2.3,Notificacoes abertas,3,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,2. Atividade no App,2.4,Tracking de notificacoes,1,2
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,3. Operacao e Fretes,3.1,Visualizacoes e candidaturas,5,2
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,3. Operacao e Fretes,3.2,Contratos concluidos,1,4
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,3. Operacao e Fretes,3.3,Contratos cancelados,3,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,3. Operacao e Fretes,3.4,Remocoes de contrato,4,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,3. Operacao e Fretes,3.5,Tempo ate primeiro frete,2,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,3. Operacao e Fretes,3.6,Intervalo entre fretes,4,2
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,4. Convites,4.1,Convites recebidos/aceitos/recusados,5,4
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,5. Retencao,5.1,Retencao D7/D15/D30/D60/D90,3,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,5. Retencao,5.2,Churn por janela temporal,2,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,5. Retencao,5.3,Retencao operacional,3,3
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,5. Retencao,5.4,Retencao por coorte mensal,1,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,6. Engajamento,6.1,DAU / WAU / MAU,3,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,6. Engajamento,6.2,Engajamento com ofertas,5,3
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,6. Engajamento,6.3,Engajamento transacional semanal,5,2
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,7. Financeiro,7.1,Faturamento mensal,5,4
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,7. Financeiro,7.2,Pagamentos e adiantamentos,5,4
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,7. Financeiro,7.3,Extratos financeiros,2,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,7. Financeiro,7.4,Descontos e glosas,5,2
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,8. Qualidade e Experiencia,8.1,Avaliacoes recebidas,4,4
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,8. Qualidade e Experiencia,8.2,Avaliacoes dadas,4,4
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,8. Qualidade e Experiencia,8.3,Taxa de atendimento,1,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,9. Ocorrencias Operacionais,9.1,Ocorrencias comportamentais,2,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,9. Ocorrencias Operacionais,9.2,Ocorrencias de contrato,2,2
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,10. Risco de Churn,10.1,Sinais classicos de churn,5,3
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,10. Risco de Churn,10.2,Queda de atividade,3,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,10. Risco de Churn,10.3,Documentos vencendo,3,2
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,10. Risco de Churn,10.4,Risco GR,4,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,10. Risco de Churn,10.5,Queda de faturamento,5,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,11. Preferencias,11.1,Preferencias cadastradas,5,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,11. Preferencias,11.2,Preferencias inferidas,5,3
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,11. Preferencias,11.3,Preferencia tipo contrato,5,3
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,12. Ferias e Inatividade,12.1,Ferias ou retorno ao CLT,3,2
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,13. Geolocalizacao,13.1,Distancia ao ponto de coleta,5,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,13. Geolocalizacao,13.2,Distancia media aceita,2,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,14. Eventos de Contrato,14.1,Eventos por motorista,3,4
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,14. Eventos de Contrato,14.2,Tipos e labels de eventos,3,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,15. Score de Habitualidade,15.1,Score de habitualidade,5,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,15. Score de Habitualidade,15.2,Historico do score,2,2
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,16. Score do Motorista,16.1,Score atual,2,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,16. Score do Motorista,16.2,Historico do score,4,3
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,17. Blacklist,17.1,Bloqueios por empresa,4,4
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,18. Score de Risco Composto,18.1,Score composto de churn,3,4
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,19. Alertas Automatizados,19.1,14 dias sem login,3,3
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,19. Alertas Automatizados,19.2,30 dias sem frete,3,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,19. Alertas Automatizados,19.3,Queda 50% candidaturas,3,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,19. Alertas Automatizados,19.4,Alto valor + risco evasao,3,5
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,19. Alertas Automatizados,19.5,CNH vencendo (7 dias),4,1
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,19. Alertas Automatizados,19.6,Poucas ofertas aderentes,3,2
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,19. Alertas Automatizados,19.7,Ocorrencia recente + risco,1,4
2026-03-17T11:42:54.030Z,RH,36-42,sem_contato,20. Aderencia Oferta-Perfil,20.1,Match preferencias x frete,2,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,1. Base Cadastral,1.1,Perfil completo do motorista,1,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,1. Base Cadastral,1.1b,Endereco com coordenadas,4,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,1. Base Cadastral,1.1c,Cidades onde opera,4,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,2. Atividade no App,2.1,Ultimo acesso ao app,2,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,2. Atividade no App,2.2,Sessoes detalhadas,2,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,2. Atividade no App,2.3,Notificacoes abertas,3,4
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,2. Atividade no App,2.4,Tracking de notificacoes,4,1
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,3. Operacao e Fretes,3.1,Visualizacoes e candidaturas,4,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,3. Operacao e Fretes,3.2,Contratos concluidos,3,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,3. Operacao e Fretes,3.3,Contratos cancelados,5,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,3. Operacao e Fretes,3.4,Remocoes de contrato,3,1
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,3. Operacao e Fretes,3.5,Tempo ate primeiro frete,4,1
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,3. Operacao e Fretes,3.6,Intervalo entre fretes,4,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,4. Convites,4.1,Convites recebidos/aceitos/recusados,4,1
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,5. Retencao,5.1,Retencao D7/D15/D30/D60/D90,2,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,5. Retencao,5.2,Churn por janela temporal,5,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,5. Retencao,5.3,Retencao operacional,2,4
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,5. Retencao,5.4,Retencao por coorte mensal,2,4
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,6. Engajamento,6.1,DAU / WAU / MAU,3,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,6. Engajamento,6.2,Engajamento com ofertas,2,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,6. Engajamento,6.3,Engajamento transacional semanal,3,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,7. Financeiro,7.1,Faturamento mensal,2,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,7. Financeiro,7.2,Pagamentos e adiantamentos,5,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,7. Financeiro,7.3,Extratos financeiros,5,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,7. Financeiro,7.4,Descontos e glosas,5,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,8. Qualidade e Experiencia,8.1,Avaliacoes recebidas,1,4
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,8. Qualidade e Experiencia,8.2,Avaliacoes dadas,4,1
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,8. Qualidade e Experiencia,8.3,Taxa de atendimento,3,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,9. Ocorrencias Operacionais,9.1,Ocorrencias comportamentais,4,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,9. Ocorrencias Operacionais,9.2,Ocorrencias de contrato,4,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,10. Risco de Churn,10.1,Sinais classicos de churn,1,1
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,10. Risco de Churn,10.2,Queda de atividade,2,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,10. Risco de Churn,10.3,Documentos vencendo,5,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,10. Risco de Churn,10.4,Risco GR,5,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,10. Risco de Churn,10.5,Queda de faturamento,3,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,11. Preferencias,11.1,Preferencias cadastradas,4,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,11. Preferencias,11.2,Preferencias inferidas,1,4
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,11. Preferencias,11.3,Preferencia tipo contrato,5,4
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,12. Ferias e Inatividade,12.1,Ferias ou retorno ao CLT,5,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,13. Geolocalizacao,13.1,Distancia ao ponto de coleta,5,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,13. Geolocalizacao,13.2,Distancia media aceita,1,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,14. Eventos de Contrato,14.1,Eventos por motorista,4,1
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,14. Eventos de Contrato,14.2,Tipos e labels de eventos,3,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,15. Score de Habitualidade,15.1,Score de habitualidade,4,1
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,15. Score de Habitualidade,15.2,Historico do score,5,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,16. Score do Motorista,16.1,Score atual,3,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,16. Score do Motorista,16.2,Historico do score,1,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,17. Blacklist,17.1,Bloqueios por empresa,3,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,18. Score de Risco Composto,18.1,Score composto de churn,2,3
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,19. Alertas Automatizados,19.1,14 dias sem login,3,5
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,19. Alertas Automatizados,19.2,30 dias sem frete,5,4
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,19. Alertas Automatizados,19.3,Queda 50% candidaturas,5,4
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,19. Alertas Automatizados,19.4,Alto valor + risco evasao,3,1
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,19. Alertas Automatizados,19.5,CNH vencendo (7 dias),5,1
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,19. Alertas Automatizados,19.6,Poucas ofertas aderentes,5,1
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,19. Alertas Automatizados,19.7,Ocorrencia recente + risco,1,2
2026-03-17T11:43:02.336Z,Produto,18-24,menos_1_mes,20. Aderencia Oferta-Perfil,20.1,Match preferencias x frete,4,2
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,1. Base Cadastral,1.1,Perfil completo do motorista,1,5
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,1. Base Cadastral,1.1b,Endereco com coordenadas,3,5
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,1. Base Cadastral,1.1c,Cidades onde opera,2,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,2. Atividade no App,2.1,Ultimo acesso ao app,5,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,2. Atividade no App,2.2,Sessoes detalhadas,1,5
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,2. Atividade no App,2.3,Notificacoes abertas,1,1
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,2. Atividade no App,2.4,Tracking de notificacoes,1,5
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,3. Operacao e Fretes,3.1,Visualizacoes e candidaturas,3,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,3. Operacao e Fretes,3.2,Contratos concluidos,2,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,3. Operacao e Fretes,3.3,Contratos cancelados,2,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,3. Operacao e Fretes,3.4,Remocoes de contrato,4,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,3. Operacao e Fretes,3.5,Tempo ate primeiro frete,4,1
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,3. Operacao e Fretes,3.6,Intervalo entre fretes,1,3
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,4. Convites,4.1,Convites recebidos/aceitos/recusados,1,3
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,5. Retencao,5.1,Retencao D7/D15/D30/D60/D90,1,3
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,5. Retencao,5.2,Churn por janela temporal,2,3
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,5. Retencao,5.3,Retencao operacional,2,2
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,5. Retencao,5.4,Retencao por coorte mensal,5,3
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,6. Engajamento,6.1,DAU / WAU / MAU,5,3
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,6. Engajamento,6.2,Engajamento com ofertas,2,1
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,6. Engajamento,6.3,Engajamento transacional semanal,5,1
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,7. Financeiro,7.1,Faturamento mensal,2,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,7. Financeiro,7.2,Pagamentos e adiantamentos,3,2
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,7. Financeiro,7.3,Extratos financeiros,2,1
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,7. Financeiro,7.4,Descontos e glosas,5,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,8. Qualidade e Experiencia,8.1,Avaliacoes recebidas,5,5
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,8. Qualidade e Experiencia,8.2,Avaliacoes dadas,3,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,8. Qualidade e Experiencia,8.3,Taxa de atendimento,5,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,9. Ocorrencias Operacionais,9.1,Ocorrencias comportamentais,3,2
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,9. Ocorrencias Operacionais,9.2,Ocorrencias de contrato,5,1
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,10. Risco de Churn,10.1,Sinais classicos de churn,2,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,10. Risco de Churn,10.2,Queda de atividade,2,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,10. Risco de Churn,10.3,Documentos vencendo,3,5
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,10. Risco de Churn,10.4,Risco GR,2,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,10. Risco de Churn,10.5,Queda de faturamento,2,2
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,11. Preferencias,11.1,Preferencias cadastradas,3,5
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,11. Preferencias,11.2,Preferencias inferidas,2,1
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,11. Preferencias,11.3,Preferencia tipo contrato,3,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,12. Ferias e Inatividade,12.1,Ferias ou retorno ao CLT,1,5
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,13. Geolocalizacao,13.1,Distancia ao ponto de coleta,4,1
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,13. Geolocalizacao,13.2,Distancia media aceita,2,1
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,14. Eventos de Contrato,14.1,Eventos por motorista,1,1
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,14. Eventos de Contrato,14.2,Tipos e labels de eventos,3,3
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,15. Score de Habitualidade,15.1,Score de habitualidade,3,3
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,15. Score de Habitualidade,15.2,Historico do score,1,5
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,16. Score do Motorista,16.1,Score atual,2,2
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,16. Score do Motorista,16.2,Historico do score,1,1
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,17. Blacklist,17.1,Bloqueios por empresa,2,3
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,18. Score de Risco Composto,18.1,Score composto de churn,1,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,19. Alertas Automatizados,19.1,14 dias sem login,5,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,19. Alertas Automatizados,19.2,30 dias sem frete,4,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,19. Alertas Automatizados,19.3,Queda 50% candidaturas,1,4
2026-03-17T11:43:10.729Z,Tecnologia,42-48,menos_1_mes,19. Alertas Automatizados,19.4,Alto valor + risco evasao,2,4
